Source;Target;Type;Weight
45;854;Directed;1
45;860;Directed;8
45;861;Directed;1
45;868;Directed;1
45;873;Directed;9
45;880;Directed;1
45;882;Directed;15
45;888;Directed;1
45;891;Directed;15
45;899;Directed;1
45;906;Directed;2
45;911;Directed;1
45;916;Directed;1
45;920;Directed;7
45;926;Directed;17
45;928;Directed;1
45;934;Directed;1
45;944;Directed;1
45;945;Directed;2
45;953;Directed;1
45;955;Directed;1
45;958;Directed;1
45;959;Directed;1
45;963;Directed;1
45;970;Directed;1
45;971;Directed;1
45;979;Directed;1
45;987;Directed;15
45;990;Directed;1
45;994;Directed;1
45;996;Directed;2
45;997;Directed;1
45;998;Directed;8
45;1001;Directed;1
45;1003;Directed;25
45;1008;Directed;1
45;1010;Directed;1
45;1016;Directed;1
45;1017;Directed;3
45;1022;Directed;1
45;1024;Directed;1
45;1027;Directed;9
45;1028;Directed;1
45;1030;Directed;1
45;1045;Directed;2
45;1048;Directed;1
45;1052;Directed;1
45;1058;Directed;25
45;1064;Directed;1
45;1067;Directed;2
45;1070;Directed;11
45;1072;Directed;2
45;1074;Directed;35
45;1075;Directed;1
45;1078;Directed;1
45;1081;Directed;36
45;1083;Directed;60
45;1087;Directed;1
45;1092;Directed;2
45;1099;Directed;1
45;1101;Directed;1
45;1107;Directed;1
45;1109;Directed;40
46;47;Directed;12
46;48;Directed;4
46;49;Directed;15
46;50;Directed;181
46;51;Directed;49
46;52;Directed;10
46;53;Directed;4
46;54;Directed;19
46;55;Directed;32
46;56;Directed;3
46;57;Directed;2
46;58;Directed;46
46;59;Directed;14
46;60;Directed;8
46;61;Directed;5
46;62;Directed;8
46;63;Directed;1
46;70;Directed;12
46;73;Directed;2
46;85;Directed;5
46;87;Directed;1
46;88;Directed;16
46;90;Directed;4
46;92;Directed;1
46;95;Directed;36
46;105;Directed;1
46;106;Directed;1
46;108;Directed;3
46;114;Directed;26
46;119;Directed;1
46;120;Directed;11
46;121;Directed;3
46;134;Directed;1
46;140;Directed;1
46;144;Directed;4
46;149;Directed;1
46;151;Directed;5
46;153;Directed;8
46;157;Directed;5
46;158;Directed;1
46;159;Directed;2
46;160;Directed;1
46;163;Directed;1
46;165;Directed;1
46;166;Directed;1
46;230;Directed;1
46;259;Directed;1
46;261;Directed;1
46;262;Directed;1
46;265;Directed;1
46;267;Directed;1
46;269;Directed;1
46;271;Directed;1
46;277;Directed;1
46;280;Directed;1
46;283;Directed;1
46;284;Directed;1
46;285;Directed;1
46;293;Directed;1
46;294;Directed;4
46;299;Directed;1
46;306;Directed;7
46;309;Directed;1
46;311;Directed;1
46;318;Directed;1
46;319;Directed;2
46;321;Directed;1
46;322;Directed;1
46;323;Directed;1
46;330;Directed;1
46;337;Directed;33
46;338;Directed;17
46;339;Directed;1
46;343;Directed;1
46;344;Directed;1
46;345;Directed;2
46;347;Directed;2
46;348;Directed;1
46;349;Directed;1
46;351;Directed;1
46;354;Directed;1
46;358;Directed;1
46;359;Directed;1
46;360;Directed;1
46;362;Directed;1
46;363;Directed;7
46;365;Directed;1
46;367;Directed;1
46;370;Directed;1
46;371;Directed;1
46;375;Directed;14
46;378;Directed;1
46;379;Directed;1
46;381;Directed;1
46;396;Directed;2
46;401;Directed;5
46;405;Directed;1
46;408;Directed;2
46;409;Directed;1
46;427;Directed;10
46;429;Directed;1
46;433;Directed;9
46;435;Directed;4
46;436;Directed;14
46;437;Directed;9
46;439;Directed;5
46;446;Directed;2
46;451;Directed;2
46;452;Directed;1
46;458;Directed;1
46;460;Directed;17
46;463;Directed;9
46;464;Directed;1
46;465;Directed;1
46;468;Directed;1
46;469;Directed;1
46;470;Directed;1
46;472;Directed;2
46;475;Directed;1
46;476;Directed;2
46;480;Directed;1
46;485;Directed;1
46;487;Directed;2
46;490;Directed;1
46;501;Directed;1
46;506;Directed;1
46;511;Directed;1
46;515;Directed;1
46;517;Directed;1
46;524;Directed;1
46;530;Directed;1
46;534;Directed;3
46;542;Directed;1
46;546;Directed;1
46;548;Directed;22
46;554;Directed;2
46;557;Directed;1
46;558;Directed;1
46;560;Directed;1
46;567;Directed;1
46;571;Directed;1
46;574;Directed;3
46;575;Directed;53
46;585;Directed;5
46;592;Directed;1
46;594;Directed;1
46;596;Directed;2
46;599;Directed;1
46;603;Directed;1
46;607;Directed;1
46;611;Directed;4
46;614;Directed;1
46;623;Directed;1
46;624;Directed;1
46;631;Directed;1
46;637;Directed;1
46;638;Directed;1
46;642;Directed;1
46;654;Directed;1
46;669;Directed;1
46;676;Directed;1
46;682;Directed;1
46;683;Directed;1
46;687;Directed;1
46;689;Directed;1
46;691;Directed;1
46;697;Directed;1
46;698;Directed;1
46;729;Directed;1
46;730;Directed;1
46;731;Directed;1
46;734;Directed;1
46;742;Directed;1
46;746;Directed;1
46;747;Directed;1
46;750;Directed;1
46;757;Directed;1
46;761;Directed;1
46;771;Directed;1
46;774;Directed;1
46;779;Directed;1
46;789;Directed;1
46;793;Directed;1
46;798;Directed;1
46;800;Directed;1
46;802;Directed;12
46;807;Directed;1
46;809;Directed;1
46;812;Directed;1
46;813;Directed;9
46;818;Directed;1
46;826;Directed;1
46;829;Directed;1
46;831;Directed;1
46;839;Directed;1
46;845;Directed;1
46;851;Directed;4
46;852;Directed;1
46;854;Directed;1
46;855;Directed;1
46;856;Directed;1
46;861;Directed;1
46;873;Directed;5
46;874;Directed;1
46;878;Directed;1
46;879;Directed;1
46;880;Directed;1
46;882;Directed;3
46;888;Directed;1
46;891;Directed;10
46;896;Directed;1
46;904;Directed;1
46;911;Directed;1
46;916;Directed;1
46;920;Directed;7
46;926;Directed;4
46;938;Directed;1
46;944;Directed;1
46;958;Directed;1
46;959;Directed;1
46;966;Directed;1
46;968;Directed;1
46;970;Directed;1
46;972;Directed;1
46;975;Directed;1
46;979;Directed;1
46;980;Directed;1
46;983;Directed;1
46;987;Directed;9
46;992;Directed;1
46;998;Directed;11
46;999;Directed;1
46;1002;Directed;1
46;1003;Directed;4
46;1005;Directed;1
46;1015;Directed;1
46;1017;Directed;9
46;1023;Directed;1
46;1027;Directed;8
46;1031;Directed;1
46;1045;Directed;1
46;1046;Directed;1
46;1050;Directed;1
46;1052;Directed;1
46;1056;Directed;3
46;1058;Directed;4
46;1063;Directed;1
46;1065;Directed;1
46;1067;Directed;1
46;1070;Directed;9
46;1072;Directed;1
46;1074;Directed;9
46;1075;Directed;1
46;1081;Directed;4
46;1082;Directed;1
46;1083;Directed;4
46;1092;Directed;12
46;1093;Directed;3
46;1099;Directed;1
46;1107;Directed;1
46;1109;Directed;6
47;48;Directed;97
47;49;Directed;95
47;50;Directed;14
47;51;Directed;30
47;52;Directed;12
47;53;Directed;44
47;54;Directed;18
47;55;Directed;34
47;56;Directed;20
47;57;Directed;39
47;58;Directed;22
47;59;Directed;20
47;60;Directed;15
47;61;Directed;20
47;62;Directed;35
47;69;Directed;1
47;70;Directed;15
47;73;Directed;3
47;81;Directed;2
47;85;Directed;2
47;88;Directed;14
47;90;Directed;35
47;95;Directed;14
47;98;Directed;1
47;104;Directed;1
47;106;Directed;1
47;113;Directed;1
47;114;Directed;1
47;115;Directed;11
47;116;Directed;1
47;118;Directed;1
47;120;Directed;17
47;121;Directed;5
47;126;Directed;1
47;134;Directed;1
47;144;Directed;7
47;148;Directed;1
47;150;Directed;7
47;151;Directed;2
47;153;Directed;3
47;157;Directed;1
47;158;Directed;1
47;159;Directed;4
47;160;Directed;1
47;163;Directed;1
47;177;Directed;1
47;182;Directed;1
47;259;Directed;3
47;264;Directed;1
47;269;Directed;1
47;271;Directed;5
47;275;Directed;1
47;276;Directed;1
47;282;Directed;1
47;284;Directed;1
47;287;Directed;5
47;294;Directed;10
47;297;Directed;3
47;306;Directed;13
47;311;Directed;36
47;317;Directed;1
47;318;Directed;13
47;337;Directed;13
47;338;Directed;7
47;345;Directed;54
47;346;Directed;1
47;352;Directed;1
47;357;Directed;2
47;359;Directed;1
47;360;Directed;1
47;363;Directed;5
47;371;Directed;1
47;375;Directed;7
47;377;Directed;39
47;386;Directed;1
47;388;Directed;2
47;389;Directed;2
47;396;Directed;38
47;401;Directed;11
47;403;Directed;1
47;408;Directed;2
47;410;Directed;3
47;427;Directed;5
47;429;Directed;1
47;433;Directed;9
47;435;Directed;8
47;436;Directed;19
47;437;Directed;23
47;439;Directed;28
47;446;Directed;1
47;459;Directed;2
47;460;Directed;44
47;463;Directed;13
47;468;Directed;1
47;469;Directed;1
47;472;Directed;35
47;475;Directed;1
47;487;Directed;1
47;488;Directed;1
47;501;Directed;1
47;507;Directed;1
47;511;Directed;1
47;515;Directed;1
47;517;Directed;1
47;522;Directed;1
47;524;Directed;1
47;525;Directed;1
47;534;Directed;20
47;537;Directed;1
47;540;Directed;3
47;548;Directed;19
47;550;Directed;1
47;551;Directed;1
47;554;Directed;12
47;557;Directed;13
47;563;Directed;3
47;565;Directed;1
47;574;Directed;9
47;575;Directed;23
47;578;Directed;1
47;585;Directed;2
47;591;Directed;2
47;596;Directed;1
47;599;Directed;1
47;600;Directed;1
47;607;Directed;1
47;611;Directed;18
47;615;Directed;1
47;623;Directed;1
47;629;Directed;1
47;645;Directed;1
47;658;Directed;1
47;682;Directed;1
47;691;Directed;2
47;702;Directed;1
47;714;Directed;1
47;720;Directed;1
47;722;Directed;1
47;726;Directed;1
47;730;Directed;1
47;731;Directed;1
47;736;Directed;1
47;742;Directed;1
47;757;Directed;1
47;759;Directed;1
47;763;Directed;1
47;771;Directed;1
47;788;Directed;3
47;791;Directed;1
47;802;Directed;9
47;808;Directed;1
47;809;Directed;1
47;813;Directed;18
47;826;Directed;1
47;840;Directed;1
47;846;Directed;14
47;849;Directed;1
47;851;Directed;34
47;855;Directed;1
47;860;Directed;7
47;861;Directed;4
47;868;Directed;5
47;873;Directed;7
47;877;Directed;1
47;879;Directed;1
47;882;Directed;8
47;891;Directed;6
47;906;Directed;2
47;920;Directed;7
47;926;Directed;15
47;933;Directed;2
47;934;Directed;1
47;941;Directed;2
47;942;Directed;1
47;946;Directed;1
47;949;Directed;1
47;956;Directed;1
47;958;Directed;1
47;959;Directed;1
47;963;Directed;1
47;984;Directed;1
47;987;Directed;8
47;990;Directed;1
47;994;Directed;1
47;995;Directed;1
47;996;Directed;5
47;998;Directed;5
47;1003;Directed;26
47;1005;Directed;1
47;1008;Directed;1
47;1027;Directed;8
47;1028;Directed;1
47;1030;Directed;1
47;1031;Directed;1
47;1044;Directed;1
47;1045;Directed;2
47;1046;Directed;6
47;1048;Directed;1
47;1058;Directed;26
47;1070;Directed;12
47;1074;Directed;27
47;1077;Directed;1
47;1081;Directed;49
47;1083;Directed;70
47;1092;Directed;8
47;1106;Directed;1
47;1107;Directed;1
47;1109;Directed;56
47;1110;Directed;1
48;49;Directed;101
48;50;Directed;3
48;51;Directed;33
48;52;Directed;14
48;53;Directed;72
48;54;Directed;17
48;55;Directed;8
48;56;Directed;21
48;57;Directed;40
48;58;Directed;16
48;59;Directed;11
48;60;Directed;17
48;61;Directed;11
48;62;Directed;49
48;65;Directed;1
48;70;Directed;7
48;81;Directed;1
48;85;Directed;1
48;88;Directed;5
48;90;Directed;36
48;95;Directed;7
48;102;Directed;2
48;108;Directed;1
48;113;Directed;1
48;114;Directed;1
48;115;Directed;4
48;116;Directed;1
48;120;Directed;22
48;134;Directed;1
48;139;Directed;1
48;142;Directed;1
48;144;Directed;13
48;150;Directed;4
48;151;Directed;8
48;153;Directed;2
48;155;Directed;1
48;159;Directed;4
48;161;Directed;2
48;163;Directed;1
48;179;Directed;1
48;180;Directed;1
48;194;Directed;1
48;198;Directed;1
48;203;Directed;1
48;211;Directed;1
48;230;Directed;1
48;239;Directed;2
48;259;Directed;2
48;270;Directed;1
48;271;Directed;2
48;274;Directed;1
48;277;Directed;1
48;282;Directed;1
48;285;Directed;1
48;286;Directed;1
48;287;Directed;9
48;292;Directed;1
48;294;Directed;6
48;300;Directed;1
48;306;Directed;9
48;309;Directed;1
48;311;Directed;36
48;312;Directed;1
48;318;Directed;18
48;325;Directed;1
48;329;Directed;1
48;337;Directed;13
48;338;Directed;11
48;343;Directed;1
48;345;Directed;88
48;347;Directed;1
48;357;Directed;2
48;358;Directed;1
48;360;Directed;1
48;363;Directed;6
48;365;Directed;1
48;375;Directed;1
48;377;Directed;27
48;384;Directed;1
48;386;Directed;1
48;396;Directed;68
48;401;Directed;14
48;403;Directed;1
48;408;Directed;1
48;410;Directed;2
48;417;Directed;1
48;427;Directed;5
48;428;Directed;1
48;433;Directed;9
48;436;Directed;8
48;437;Directed;26
48;439;Directed;14
48;459;Directed;1
48;460;Directed;56
48;463;Directed;19
48;469;Directed;1
48;472;Directed;42
48;477;Directed;1
48;478;Directed;1
48;501;Directed;1
48;505;Directed;1
48;511;Directed;1
48;516;Directed;1
48;525;Directed;1
48;534;Directed;37
48;535;Directed;1
48;539;Directed;1
48;540;Directed;2
48;544;Directed;1
48;546;Directed;1
48;548;Directed;12
48;554;Directed;6
48;557;Directed;14
48;558;Directed;1
48;560;Directed;1
48;574;Directed;8
48;575;Directed;8
48;578;Directed;1
48;582;Directed;1
48;591;Directed;3
48;594;Directed;1
48;596;Directed;1
48;599;Directed;1
48;600;Directed;1
48;603;Directed;1
48;605;Directed;1
48;611;Directed;28
48;631;Directed;1
48;635;Directed;2
48;640;Directed;1
48;642;Directed;1
48;645;Directed;1
48;646;Directed;1
48;654;Directed;1
48;682;Directed;1
48;687;Directed;1
48;689;Directed;2
48;722;Directed;1
48;726;Directed;1
48;730;Directed;1
48;739;Directed;1
48;744;Directed;1
48;750;Directed;1
48;758;Directed;1
48;768;Directed;1
48;785;Directed;1
48;796;Directed;1
48;798;Directed;1
48;800;Directed;1
48;802;Directed;8
48;808;Directed;3
48;809;Directed;1
48;813;Directed;22
48;827;Directed;1
48;829;Directed;1
48;843;Directed;1
48;846;Directed;7
48;851;Directed;30
48;856;Directed;1
48;860;Directed;10
48;861;Directed;1
48;868;Directed;8
48;873;Directed;4
48;879;Directed;1
48;881;Directed;1
48;882;Directed;8
48;891;Directed;6
48;916;Directed;1
48;919;Directed;1
48;920;Directed;6
48;926;Directed;11
48;928;Directed;1
48;938;Directed;1
48;945;Directed;1
48;947;Directed;1
48;949;Directed;1
48;953;Directed;1
48;955;Directed;1
48;958;Directed;1
48;962;Directed;1
48;963;Directed;1
48;964;Directed;1
48;968;Directed;1
48;970;Directed;1
48;985;Directed;2
48;987;Directed;4
48;994;Directed;1
48;996;Directed;2
48;998;Directed;2
48;1003;Directed;28
48;1006;Directed;1
48;1010;Directed;1
48;1011;Directed;2
48;1015;Directed;1
48;1016;Directed;2
48;1027;Directed;4
48;1035;Directed;1
48;1042;Directed;1
48;1045;Directed;1
48;1046;Directed;7
48;1048;Directed;1
48;1053;Directed;1
48;1056;Directed;1
48;1058;Directed;39
48;1061;Directed;1
48;1065;Directed;1
48;1070;Directed;12
48;1072;Directed;1
48;1074;Directed;36
48;1081;Directed;71
48;1083;Directed;84
48;1087;Directed;1
48;1092;Directed;4
48;1097;Directed;1
48;1106;Directed;1
48;1107;Directed;2
48;1109;Directed;77
48;1110;Directed;1
49;50;Directed;15
49;51;Directed;33
49;52;Directed;18
49;53;Directed;79
49;54;Directed;22
49;55;Directed;34
49;56;Directed;27
49;57;Directed;59
49;58;Directed;25
49;59;Directed;25
49;60;Directed;21
49;61;Directed;15
49;62;Directed;55
49;67;Directed;1
49;68;Directed;1
49;70;Directed;5
49;73;Directed;1
49;81;Directed;2
49;85;Directed;4
49;88;Directed;11
49;90;Directed;19
49;95;Directed;9
49;104;Directed;1
49;108;Directed;2
49;112;Directed;1
49;114;Directed;3
49;115;Directed;18
49;116;Directed;2
49;120;Directed;22
49;121;Directed;2
49;122;Directed;1
49;127;Directed;2
49;128;Directed;1
49;138;Directed;2
49;139;Directed;2
49;144;Directed;13
49;149;Directed;1
49;150;Directed;13
49;151;Directed;3
49;153;Directed;4
49;156;Directed;1
49;157;Directed;1
49;159;Directed;9
49;166;Directed;1
49;198;Directed;1
49;209;Directed;1
49;210;Directed;1
49;218;Directed;1
49;222;Directed;1
49;225;Directed;1
49;230;Directed;1
49;231;Directed;1
49;248;Directed;1
49;251;Directed;1
49;259;Directed;1
49;262;Directed;1
49;275;Directed;1
49;284;Directed;1
49;285;Directed;1
49;287;Directed;15
49;292;Directed;1
49;293;Directed;1
49;294;Directed;2
49;297;Directed;1
49;306;Directed;13
49;311;Directed;48
49;318;Directed;21
49;326;Directed;1
49;329;Directed;1
49;331;Directed;1
49;337;Directed;9
49;338;Directed;11
49;343;Directed;1
49;345;Directed;64
49;349;Directed;1
49;357;Directed;1
49;363;Directed;8
49;365;Directed;1
49;367;Directed;1
49;370;Directed;1
49;371;Directed;1
49;375;Directed;13
49;377;Directed;40
49;381;Directed;1
49;396;Directed;41
49;401;Directed;20
49;407;Directed;1
49;408;Directed;1
49;410;Directed;1
49;426;Directed;1
49;427;Directed;3
49;431;Directed;1
49;433;Directed;4
49;435;Directed;2
49;436;Directed;20
49;437;Directed;21
49;439;Directed;27
49;441;Directed;1
49;446;Directed;2
49;447;Directed;1
49;452;Directed;1
49;456;Directed;1
49;459;Directed;1
49;460;Directed;29
49;463;Directed;24
49;472;Directed;29
49;484;Directed;1
49;486;Directed;1
49;488;Directed;1
49;501;Directed;1
49;502;Directed;1
49;505;Directed;1
49;506;Directed;1
49;507;Directed;1
49;517;Directed;1
49;521;Directed;1
49;524;Directed;1
49;525;Directed;1
49;530;Directed;1
49;532;Directed;1
49;534;Directed;24
49;539;Directed;2
49;540;Directed;1
49;544;Directed;1
49;548;Directed;15
49;551;Directed;1
49;554;Directed;2
49;557;Directed;18
49;558;Directed;1
49;560;Directed;2
49;563;Directed;2
49;567;Directed;1
49;570;Directed;1
49;574;Directed;17
49;575;Directed;13
49;577;Directed;1
49;583;Directed;1
49;585;Directed;1
49;587;Directed;1
49;591;Directed;3
49;594;Directed;1
49;599;Directed;1
49;607;Directed;1
49;608;Directed;1
49;611;Directed;36
49;615;Directed;1
49;617;Directed;1
49;623;Directed;1
49;625;Directed;1
49;631;Directed;2
49;634;Directed;1
49;639;Directed;1
49;642;Directed;1
49;661;Directed;1
49;676;Directed;1
49;682;Directed;1
49;687;Directed;1
49;697;Directed;1
49;698;Directed;1
49;705;Directed;1
49;714;Directed;1
49;730;Directed;1
49;748;Directed;1
49;751;Directed;1
49;752;Directed;1
49;758;Directed;2
49;761;Directed;1
49;768;Directed;1
49;770;Directed;4
49;771;Directed;1
49;775;Directed;1
49;776;Directed;1
49;788;Directed;1
49;796;Directed;1
49;798;Directed;1
49;800;Directed;1
49;802;Directed;9
49;808;Directed;1
49;809;Directed;1
49;813;Directed;26
49;814;Directed;1
49;818;Directed;1
49;827;Directed;1
49;831;Directed;1
49;839;Directed;1
49;841;Directed;1
49;843;Directed;1
49;845;Directed;1
49;846;Directed;1
49;847;Directed;1
49;849;Directed;1
49;851;Directed;39
49;860;Directed;18
49;861;Directed;2
49;864;Directed;1
49;868;Directed;3
49;870;Directed;1
49;873;Directed;8
49;877;Directed;1
49;879;Directed;1
49;882;Directed;13
49;891;Directed;8
49;895;Directed;1
49;906;Directed;2
49;907;Directed;1
49;920;Directed;7
49;924;Directed;1
49;926;Directed;8
49;928;Directed;1
49;929;Directed;1
49;934;Directed;1
49;942;Directed;1
49;943;Directed;1
49;944;Directed;1
49;954;Directed;1
49;963;Directed;1
49;970;Directed;1
49;971;Directed;1
49;972;Directed;1
49;976;Directed;1
49;984;Directed;1
49;987;Directed;7
49;995;Directed;1
49;996;Directed;3
49;997;Directed;1
49;998;Directed;4
49;999;Directed;1
49;1003;Directed;36
49;1005;Directed;1
49;1009;Directed;1
49;1015;Directed;1
49;1016;Directed;1
49;1017;Directed;2
49;1027;Directed;9
49;1028;Directed;2
49;1038;Directed;1
49;1041;Directed;1
49;1045;Directed;2
49;1046;Directed;4
49;1048;Directed;1
49;1052;Directed;1
49;1053;Directed;1
49;1058;Directed;25
49;1065;Directed;1
49;1067;Directed;1
49;1068;Directed;1
49;1070;Directed;7
49;1072;Directed;1
49;1074;Directed;18
49;1075;Directed;1
49;1077;Directed;1
49;1081;Directed;51
49;1083;Directed;66
49;1086;Directed;1
49;1090;Directed;1
49;1092;Directed;8
49;1107;Directed;2
49;1109;Directed;56
49;1111;Directed;1
50;51;Directed;53
50;52;Directed;1
50;53;Directed;2
50;54;Directed;7
50;55;Directed;53
50;56;Directed;4
50;57;Directed;4
50;58;Directed;40
50;59;Directed;20
50;60;Directed;10
50;61;Directed;19
50;62;Directed;1
50;65;Directed;1
50;68;Directed;1
50;69;Directed;1
50;70;Directed;8
50;73;Directed;1
50;85;Directed;13
50;88;Directed;34
50;92;Directed;1
50;94;Directed;1
50;95;Directed;46
50;96;Directed;1
50;100;Directed;1
50;102;Directed;1
50;104;Directed;1
50;108;Directed;3
50;113;Directed;1
50;114;Directed;21
50;120;Directed;16
50;121;Directed;13
50;127;Directed;1
50;134;Directed;2
50;137;Directed;2
50;138;Directed;1
50;147;Directed;1
50;149;Directed;1
50;153;Directed;9
50;157;Directed;15
50;158;Directed;1
50;159;Directed;1
50;160;Directed;1
50;174;Directed;1
50;175;Directed;1
50;177;Directed;1
50;182;Directed;1
50;185;Directed;1
50;190;Directed;1
50;191;Directed;1
50;193;Directed;1
50;200;Directed;1
50;215;Directed;1
50;220;Directed;1
50;221;Directed;1
50;228;Directed;1
50;230;Directed;1
50;250;Directed;1
50;257;Directed;1
50;265;Directed;1
50;267;Directed;1
50;269;Directed;1
50;270;Directed;1
50;271;Directed;2
50;275;Directed;1
50;277;Directed;1
50;284;Directed;1
50;291;Directed;1
50;292;Directed;1
50;293;Directed;1
50;294;Directed;5
50;297;Directed;1
50;300;Directed;1
50;302;Directed;1
50;303;Directed;1
50;304;Directed;1
50;306;Directed;8
50;307;Directed;1
50;309;Directed;1
50;310;Directed;1
50;311;Directed;1
50;318;Directed;2
50;319;Directed;10
50;321;Directed;2
50;322;Directed;2
50;324;Directed;1
50;329;Directed;1
50;330;Directed;1
50;337;Directed;32
50;338;Directed;18
50;340;Directed;2
50;341;Directed;1
50;343;Directed;1
50;344;Directed;1
50;349;Directed;1
50;350;Directed;1
50;351;Directed;1
50;354;Directed;1
50;355;Directed;1
50;357;Directed;1
50;360;Directed;1
50;362;Directed;1
50;363;Directed;3
50;365;Directed;1
50;367;Directed;1
50;370;Directed;1
50;375;Directed;14
50;377;Directed;4
50;378;Directed;1
50;379;Directed;1
50;386;Directed;1
50;391;Directed;1
50;396;Directed;1
50;401;Directed;2
50;406;Directed;1
50;408;Directed;1
50;409;Directed;1
50;410;Directed;6
50;414;Directed;1
50;415;Directed;1
50;427;Directed;2
50;433;Directed;5
50;435;Directed;5
50;436;Directed;8
50;437;Directed;8
50;438;Directed;1
50;439;Directed;6
50;447;Directed;1
50;451;Directed;6
50;455;Directed;1
50;458;Directed;1
50;459;Directed;1
50;460;Directed;13
50;463;Directed;8
50;464;Directed;1
50;466;Directed;1
50;469;Directed;1
50;471;Directed;2
50;473;Directed;1
50;475;Directed;1
50;476;Directed;5
50;481;Directed;1
50;482;Directed;1
50;484;Directed;1
50;487;Directed;2
50;489;Directed;1
50;490;Directed;1
50;491;Directed;1
50;495;Directed;1
50;501;Directed;2
50;505;Directed;1
50;507;Directed;1
50;510;Directed;1
50;517;Directed;1
50;521;Directed;1
50;522;Directed;1
50;525;Directed;1
50;526;Directed;1
50;527;Directed;1
50;534;Directed;4
50;535;Directed;1
50;538;Directed;1
50;546;Directed;1
50;547;Directed;1
50;548;Directed;45
50;553;Directed;1
50;554;Directed;4
50;556;Directed;1
50;557;Directed;1
50;564;Directed;1
50;567;Directed;1
50;571;Directed;1
50;573;Directed;1
50;574;Directed;1
50;575;Directed;55
50;585;Directed;10
50;592;Directed;1
50;596;Directed;2
50;597;Directed;1
50;599;Directed;1
50;603;Directed;1
50;606;Directed;1
50;607;Directed;1
50;611;Directed;2
50;620;Directed;1
50;622;Directed;1
50;630;Directed;1
50;631;Directed;1
50;634;Directed;1
50;635;Directed;1
50;637;Directed;1
50;638;Directed;1
50;642;Directed;1
50;645;Directed;1
50;646;Directed;1
50;651;Directed;2
50;654;Directed;1
50;658;Directed;1
50;659;Directed;1
50;661;Directed;1
50;663;Directed;2
50;665;Directed;1
50;671;Directed;1
50;672;Directed;1
50;674;Directed;1
50;676;Directed;1
50;682;Directed;2
50;687;Directed;1
50;689;Directed;1
50;697;Directed;1
50;698;Directed;1
50;700;Directed;1
50;704;Directed;1
50;706;Directed;1
50;713;Directed;2
50;714;Directed;1
50;717;Directed;1
50;720;Directed;1
50;726;Directed;1
50;730;Directed;1
50;736;Directed;1
50;745;Directed;1
50;750;Directed;1
50;753;Directed;1
50;761;Directed;1
50;772;Directed;1
50;776;Directed;1
50;780;Directed;1
50;787;Directed;1
50;789;Directed;1
50;791;Directed;1
50;792;Directed;1
50;798;Directed;1
50;802;Directed;11
50;809;Directed;2
50;813;Directed;13
50;815;Directed;1
50;817;Directed;1
50;819;Directed;1
50;826;Directed;1
50;829;Directed;1
50;831;Directed;1
50;840;Directed;2
50;845;Directed;1
50;846;Directed;2
50;847;Directed;1
50;849;Directed;1
50;851;Directed;1
50;852;Directed;1
50;854;Directed;1
50;861;Directed;1
50;869;Directed;1
50;873;Directed;1
50;874;Directed;1
50;877;Directed;2
50;879;Directed;2
50;880;Directed;1
50;882;Directed;4
50;883;Directed;1
50;888;Directed;1
50;889;Directed;1
50;891;Directed;13
50;906;Directed;1
50;911;Directed;1
50;913;Directed;1
50;916;Directed;1
50;919;Directed;1
50;920;Directed;17
50;926;Directed;2
50;928;Directed;1
50;930;Directed;2
50;944;Directed;1
50;958;Directed;1
50;976;Directed;2
50;979;Directed;1
50;980;Directed;1
50;981;Directed;1
50;983;Directed;1
50;984;Directed;1
50;985;Directed;1
50;987;Directed;13
50;991;Directed;1
50;992;Directed;1
50;996;Directed;1
50;997;Directed;1
50;998;Directed;9
50;1000;Directed;1
50;1002;Directed;1
50;1005;Directed;1
50;1006;Directed;1
50;1016;Directed;1
50;1017;Directed;23
50;1023;Directed;1
50;1026;Directed;1
50;1027;Directed;16
50;1041;Directed;1
50;1045;Directed;1
50;1052;Directed;1
50;1053;Directed;1
50;1055;Directed;1
50;1058;Directed;1
50;1065;Directed;1
50;1069;Directed;1
50;1070;Directed;7
50;1072;Directed;1
50;1074;Directed;9
50;1075;Directed;1
50;1078;Directed;1
50;1084;Directed;1
50;1086;Directed;1
50;1092;Directed;16
50;1099;Directed;1
50;1107;Directed;2
51;52;Directed;44
51;53;Directed;6
51;54;Directed;37
51;55;Directed;45
51;56;Directed;26
51;57;Directed;3
51;58;Directed;34
51;59;Directed;38
51;60;Directed;18
51;61;Directed;23
51;62;Directed;10
51;70;Directed;29
51;72;Directed;1
51;73;Directed;2
51;76;Directed;1
51;85;Directed;16
51;88;Directed;18
51;90;Directed;4
51;95;Directed;35
51;105;Directed;1
51;106;Directed;1
51;108;Directed;14
51;111;Directed;1
51;114;Directed;17
51;115;Directed;8
51;120;Directed;31
51;121;Directed;10
51;125;Directed;1
51;134;Directed;1
51;137;Directed;1
51;144;Directed;8
51;149;Directed;1
51;150;Directed;3
51;151;Directed;21
51;153;Directed;8
51;159;Directed;2
51;161;Directed;1
51;181;Directed;1
51;198;Directed;1
51;203;Directed;1
51;230;Directed;1
51;239;Directed;1
51;258;Directed;1
51;260;Directed;1
51;269;Directed;1
51;270;Directed;1
51;271;Directed;1
51;272;Directed;1
51;284;Directed;1
51;286;Directed;1
51;287;Directed;4
51;292;Directed;1
51;293;Directed;1
51;294;Directed;8
51;297;Directed;1
51;305;Directed;1
51;306;Directed;21
51;311;Directed;9
51;314;Directed;1
